,eclipse,obj_id,ra,dec,morphology
939,25149,1311125149.0,149.04863273283016,2.080381130711089,F
940,25294,1359425294.0,121.99644706315712,29.028919797261743,T
941,25304,107225304.0,121.89665927343415,26.26942129983201,F
942,25444,556525444.0,158.9099722027002,58.26326239868067,T
943,25453,375825453.0,131.7212104274841,44.44378107409174,F
944,25607,1401425607.0,169.31686075649233,17.961370970600345,E
945,25632,875125632.0,190.2099648274459,62.42885184119437,F
946,25658,695025658.0,183.39640037060377,36.134052672296704,T
947,25704,677425704.0,154.26001121905043,38.51530941943165,T
948,25715,1941725715.0,124.61269572560984,19.85253318778526,F
949,25773,1569825773.0,130.32471668805303,17.055299886308763,F
950,25774,452825774.0,129.13670387479465,16.590928231581806,F
951,25798,1947425798.0,150.13969215340927,1.8766499234276248,U
952,25798,2934025798.0,150.53310583611488,2.3760611355085435,F
953,25831,618225831.0,134.08188682883886,12.662995208532214,F
954,25832,973925832.0,133.77226679781597,12.297606741853134,F
955,25832,1092825832.0,133.83262516709783,12.386922005081043,T
956,25834,618525834.0,134.08179238963544,12.66297665420718,F
957,25858,870025858.0,164.23743914172124,-3.36235778714008,F
958,25859,868925859.0,164.2374043102474,-3.362328470902105,F
959,25871,2157825871.0,135.86537617917108,-0.3922426925184567,F
960,25889,177125889.0,186.84543457386533,2.6507441040537643,T
961,25923,1210725923.0,150.38913327195527,1.7241842226845496,T
962,25989,695525989.0,130.1488081394081,45.2033146436445,F
963,25991,418325991.0,193.3330883694783,-10.17607847684501,T
964,26011,1236926011.0,164.23735857318962,-3.3623206868462323,F
965,26035,421426035.0,131.26122136403458,45.71312622159173,F
966,26040,1268326040.0,150.14027629359322,2.094870933373985,F
967,26045,41026045.0,149.46863654276189,2.33895454089582,U
968,26113,54126113.0,127.17316138314696,66.03981655959936,F
969,26128,1278326128.0,151.06006934604818,1.6830708615213297,F
970,26161,720326161.0,130.13464434159,45.0853740439248,F
971,26178,910226178.0,152.92884124210835,1.6643957213463814,E
972,26183,565626183.0,186.6351470885494,33.7884729237364,F
973,26194,457226194.0,182.81186467358947,47.82861152989862,T
974,26200,270426200.0,158.47137290856978,58.78146526380017,U
975,26206,142226206.0,163.816756018753,-3.5944359519544395,F
976,26252,887926252.0,219.4744254906412,34.98954934143949,T
977,26274,595426274.0,214.9440569619156,52.99488992773325,T
978,26284,668226284.0,209.9837327798097,5.038737685784454,F
979,26286,939826286.0,210.6105377022185,5.680591513642275,F
980,26292,236526292.0,163.14036331509837,-6.08648443848276,T
981,26376,100926376.0,187.7318812490493,31.869506503130165,F
982,26377,145726377.0,258.2654379697103,59.801453706900205,T
983,26387,501726387.0,186.6350865234676,33.788515366099446,F
984,26389,286926389.0,240.44855389805647,55.609472259454215,T
985,26408,355726408.0,193.897957176284,27.063471313726374,T
986,26445,855626445.0,225.14821536204548,4.755329405008755,T
987,26488,99999926488.0,212.80185,6.8309,F
988,26573,168226573.0,193.89696565459028,27.0608408980142,T
989,26575,243226575.0,184.51491383417152,6.419057552262589,T
990,26637,1604226637.0,185.3258272059503,6.59681244703783,F
991,26659,1324926659.0,184.71709871983865,6.649873653014133,F
992,26663,169126663.0,222.2422729271446,0.1780336205090912,T
993,26691,121326691.0,217.55144837830525,-2.2136851470067254,F
994,26692,547726692.0,210.9882356615213,-15.020109370626512,U
995,26771,2204626771.0,187.9824127096834,0.9082909327089228,T
996,26782,101526782.0,187.23430357407236,1.0610988472396066,T
997,26808,20726808.0,185.75087515673096,29.544538360084832,T
998,26841,1625126841.0,187.52844180278683,1.2481407875381936,F
999,26861,1134626861.0,215.57051318735188,52.513210518868206,F
1000,26871,970726871.0,166.2754192546525,58.51709341713695,U
1001,26878,779726878.0,210.77985718076857,54.05960459988896,F
1002,26883,394926883.0,184.5867536826165,6.237310655455514,T
1003,26989,1531726989.0,259.44497837094826,59.68966049037944,F
1004,27003,1017427003.0,240.2909909842477,57.19506636630951,F
1005,27006,1073127006.0,241.13646364606856,55.68036363117847,U
1006,27014,1209927014.0,204.3231996653089,40.9086000908964,F
1007,27032,604927032.0,281.52367325671617,43.53660211007254,F
1008,27046,561627046.0,268.23530536323847,66.41866378309969,F
1009,27068,3144627068.0,270.0679617393393,66.8104105691935,F
1010,27074,1120627074.0,244.27133809884936,30.42647783854999,F
1011,27109,825627109.0,259.97593495718064,26.501314463508034,F
1012,27109,814227109.0,259.97084215881216,26.50122479241687,F
1013,27122,416527122.0,227.4924196373768,-2.4343267725727675,F
1014,27128,1397227128.0,229.81656710677956,6.757761004307429,T
1015,27130,421527130.0,230.1924750172311,4.130746781615206,F
1016,27248,376127248.0,245.1294468847624,13.83222037660153,F
1017,27251,964227251.0,247.05579332484143,12.414024329029669,F
1018,27333,869127333.0,252.41640925602712,34.971517222569275,T
1019,27337,291127337.0,240.01648081384675,5.728357203192212,T
1020,27621,997127621.0,219.474544240289,34.9899149836677,T
1021,27731,1097227731.0,240.9468646680727,57.69605486006942,T
1022,27734,1105127734.0,238.53214676771225,56.91723885545791,F
1023,27735,1203427735.0,241.1359883270466,55.68043844428697,U
1024,28122,135028122.0,328.8517751648581,-2.640474347303492,F
1025,28226,962528226.0,328.78045415533137,-9.79978753176846,F
1026,28325,140028325.0,320.0468530783282,-0.5635051947490219,U
1027,28331,1181628331.0,323.00542975570414,-1.5328996518689972,F
1028,28388,2176828388.0,350.8920556212033,-8.012750085126763,T
1029,28397,1436128397.0,332.71562206301354,0.9594308403516189,F
1030,28434,776728434.0,353.1293901189232,-12.26457739017294,T
1031,28447,366628447.0,356.63439308076283,-0.5448494566832629,T
1032,28449,99999928449.0,351.76689,7.3603,T
1033,28449,785128449.0,351.7664687263332,-7.356662294793927,U
1034,28450,1340328450.0,333.8193119402719,1.0617558319665243,F
1035,28452,722228452.0,334.26463301466526,1.1396120712223496,T
1036,28456,906128456.0,332.80595473033526,-0.3878688975167206,U
1037,28459,1401828459.0,11.20705910415166,40.31700337920699,F
1038,28459,1270028459.0,11.166047998693273,39.924075645978725,U
1039,28485,662128485.0,2.4272613433403567,-0.5632770422371282,T
1040,28486,1114928486.0,2.706065478508592,-0.6486693624248508,F
1041,28496,616928496.0,350.62483148368074,-13.8748421758713,F
1042,28507,1941628507.0,4.892305847797465,-1.1764496661584325,F
1043,28516,375928516.0,311.1994896525406,-0.0692173752448896,F
1044,28520,259328520.0,359.0859448819432,-4.492256809153911,U
1045,28525,1509128525.0,359.4915595669778,-3.689567069487856,F
1046,28535,1330828535.0,356.6743698909276,1.9717591878322736,F
1047,28561,587528561.0,359.33653448644515,-12.980567492368788,F
1048,28565,527628565.0,317.10096904496663,1.0341401734565434,T
1049,28567,1356528567.0,358.81101120467486,0.0558716654361783,T
1050,28618,737628618.0,324.4180126073996,1.6200297784610118,F
1051,28619,99999928619.0,326.15289,0.70565,F
1052,28622,794528622.0,332.71560278763707,0.9592185558894416,F
1053,28641,1348328641.0,9.510051368845224,3.684011380687599,F
1054,28668,343328668.0,9.06514471617698,1.3888732566749018,U
1055,28681,173028681.0,8.81345590453657,-2.440944326897367,F
1056,28740,2979428740.0,12.450739867169728,42.33730782768579,F
1057,28798,229428798.0,13.543268536808906,5.157644622365935,U
1058,28807,1971128807.0,353.51189273822246,0.176841156106375,U
1059,28811,1149128811.0,353.3661153658308,0.3323852672679086,U
1060,28896,918328896.0,336.95438579190056,-1.2316088592013998,F
1061,28918,1945328918.0,336.95440470113056,-1.2317274609967457,F
1062,28963,1395728963.0,343.3489510454172,16.585218351802716,F
1063,28970,315328970.0,15.643486567201888,3.4329618649900726,F
1064,29010,983329010.0,15.089266211211855,-2.1529909394006657,U
1065,29068,1025529068.0,346.13313410545817,0.4123651803859826,T
1066,29071,111329071.0,342.9423665331128,-1.369915809814921,F
1067,29072,1258329072.0,344.720975434468,-0.3163669040974267,T
1068,29077,232129077.0,348.20382442194,1.2606350180975248,F
1069,29105,1468029105.0,17.67612414686946,13.635391095759502,T
1070,29126,155529126.0,36.52909671969854,-0.4469909070814041,T
1071,29127,132629127.0,36.52922917690944,-0.4469940917405347,T
1072,29129,620329129.0,28.146914028251157,13.665831326514851,F
1073,29131,853929131.0,35.09314564225298,-8.140951831703251,F
1074,29166,99999929166.0,355.72871,1.65753,F
1075,29202,1355629202.0,23.67093939664502,-1.1509928643293204,F
1076,29237,554329237.0,29.196993709013714,-0.3539083285197469,F
1077,29274,1547429274.0,33.22984471731569,0.908723929046959,F
1078,29390,99999929390.0,10.92245,-42.34763,U
1079,29407,690829407.0,35.49368132075316,-5.188089390070956,F
1080,29439,1048729439.0,338.687471668774,-60.9300947633358,F
1081,29443,542329443.0,10.346021894898668,-42.07784477182207,F
1082,29472,906129472.0,48.21688304785974,-7.739300679385079,T
1083,29537,1844229537.0,72.29458138358599,-57.28500151264713,T
1084,29597,128729597.0,48.425271175044365,-6.861589582121357,F
1085,29643,99999929643.0,53.06506,-29.51007,U
1086,29645,64829645.0,52.35112718394663,-27.548141314232605,F
1087,29703,1229929703.0,36.64736629691672,-5.0888545465775294,F
1088,29703,606429703.0,36.1980421670242,-5.741219925020909,T
1089,29971,2419329971.0,57.2453572937065,1.1812679029068902,U
1090,30011,1957830011.0,54.31423493803074,-28.54437959172752,T
1091,30032,568130032.0,50.772053493712384,0.6842390122437005,T
1092,30051,696130051.0,54.38665480241892,-0.7002940529404015,F
1093,30072,2118330072.0,58.967924133854616,-0.2406926103288941,F
1094,30076,66430076.0,42.66970182167096,-1.201712261717609,F
1095,30122,99999930122.0,53.00912,-27.04739,F
1096,30391,742030391.0,135.0973260732309,21.83277281108422,F
1097,30472,759930472.0,126.4120555742337,33.67847289464288,F
1098,30520,881930520.0,140.27304948957004,-0.2220081298507585,T
1099,30521,1107530521.0,141.11347964341837,-1.0321498709517014,U
1100,30529,484830529.0,124.78061229177396,24.789098064676548,F
1101,30537,1973930537.0,125.01726187952252,18.884352519119044,F
1102,30574,99999930574.0,127.88794,32.46371,U
1103,30600,1664430600.0,129.59031101506284,4.525473847569957,T
1104,30617,1896030617.0,130.42885038448466,23.31226947827466,F
1105,30626,149330626.0,132.75901980785926,31.359562017214543,F
1106,30668,99999930668.0,133.73297,2.57409,F
1107,30682,1754130682.0,133.5498181364927,26.41369001527408,U
1108,30696,368230696.0,134.09608263044487,28.667034311018767,F
1109,30697,423230697.0,133.7384669750874,22.359698223643683,F
1110,30790,1483430790.0,132.37509988076755,26.434023212080596,U
1111,30797,1088930797.0,136.0838993342748,21.905738073128227,F
1112,30842,647730842.0,159.18765501590346,15.360498586587171,U
1113,30849,1704230849.0,158.64410376675323,11.19795263360738,F
1114,30851,2686030851.0,149.0996165647935,6.800114694642111,F
1115,30860,396530860.0,164.03998466687307,58.9884702151809,F
1116,30868,589230868.0,147.21533514651202,51.41285737764955,F
1117,30868,475930868.0,147.06819916251197,51.24723624112604,F
1118,30868,288130868.0,146.8007290257096,51.90225490274736,U
1119,30872,1155830872.0,140.2598902455594,49.097450430175,U
1120,30875,57030875.0,140.25989130661762,49.09740343956726,T
1121,30884,1679730884.0,128.19257178941766,4.897618333382796,F
1122,30888,667330888.0,136.50122339774686,24.51266400614963,F
1123,30927,844930927.0,159.0038708000034,5.120128037560828,F
1124,31001,1190631001.0,171.32740715340952,-0.7877654324971053,F
1125,31118,1215931118.0,181.69899594359865,1.7248353863384285,F
1126,31149,1015531149.0,133.92160046317755,-2.077315582566017,U
1127,31178,1410631178.0,136.34166843531509,-3.780375595531546,T
1128,31187,738631187.0,136.89174998455135,-3.671083470589087,T
1129,31274,99999931274.0,120.70829,36.45803,F
1130,31277,1187731277.0,187.21912832527624,1.339141973975868,F
1131,31289,1156931289.0,187.86349324239163,0.6922340172880512,E
1132,31297,975931297.0,129.7418214517674,50.2808320271498,T
1133,31302,805731302.0,131.49628366276838,53.03542426455189,T
1134,31313,325531313.0,153.73418909146815,61.17030144575962,F
1135,31315,1226531315.0,154.8188475063942,61.47025554615858,T
1136,31347,1529731347.0,173.3178822930586,13.739530430540592,F
1137,31393,420031393.0,126.06206201846771,47.36555366520487,T
1138,31410,1345631410.0,187.23443080387548,1.0610841197202074,F
1139,31411,127531411.0,187.73172551375123,31.86948681438233,F
1140,31420,1380431420.0,187.23426481272315,1.0610340739303017,F
1141,31423,712631423.0,188.37795691259925,31.339094782351964,F
1142,31443,488631443.0,197.2487102887814,28.970924786143947,F
1143,31470,790531470.0,202.8028050645932,29.53000623269262,F
1144,31473,745131473.0,217.6524290721109,33.51198997426939,T
1145,31475,923431475.0,218.94303545406453,34.434056748336786,F
1146,31685,104831685.0,187.73163460107008,31.86956702683037,F
1147,31706,857131706.0,197.79761987397785,28.582290226462483,T
1148,31748,1265031748.0,187.8633065918863,0.6922242823135206,U
1149,31748,610531748.0,187.52851345883155,1.2482403128365367,F
1150,31794,313631794.0,187.7319381691504,31.869480139097675,F
1151,31849,173031849.0,193.16682274741493,28.48595020621985,F
1152,31850,520831850.0,197.395818321163,28.984424255005884,F
1153,31852,824231852.0,183.8003386526895,36.054430612969135,T
1154,31874,100331874.0,187.73177569625656,31.86961217574968,F
1155,31875,84331875.0,187.7319843862152,31.86968483633788,F
1156,31893,459331893.0,176.7730355120216,-0.9151090440056716,F
1157,31935,1347831935.0,183.5668402725428,0.6228818082201203,F
1158,31950,1212831950.0,183.48434040581108,2.008757959182076,U
1159,31951,47831951.0,183.5667863016465,0.6230739637083085,F
1160,31952,1332431952.0,186.08745594539528,-0.6995768345430716,F
1161,31960,953231960.0,172.5555082935872,5.152235459156734,T
1162,32012,1019532012.0,181.39382627581628,51.9302491061208,U
1163,32024,117332024.0,143.21101838972248,55.720801958422726,U
1164,32042,310432042.0,189.99887072844533,11.50987173740516,T
1165,32086,468932086.0,186.93622974128095,8.700776276864064,U
1166,32087,736832087.0,188.3184212504475,9.021268729818177,F
1167,32103,1427632103.0,195.68960316538104,-23.970683022915324,T
1168,32121,854432121.0,204.57780343391025,41.447644148315874,F
1169,32134,1790832134.0,189.610222473259,13.015902306817004,T
1170,32154,864332154.0,188.31846917570235,9.02125320436517,F
1171,32202,3408332202.0,286.3465052476729,47.87092789237004,F
1172,32229,541432229.0,244.3555678922998,54.89822774899882,U
1173,32245,304532245.0,215.09798336476564,52.43221514913571,U
1174,32260,1054832260.0,244.5211432680202,54.55761575014271,T
1175,32294,2200132294.0,207.4771498088863,-28.186049781713805,U
1176,32306,580132306.0,209.7101832207584,-2.406659540103156,T
1177,32319,1591932319.0,214.81378318426133,-2.7425437183322403,T
1178,32329,56232329.0,216.4831031004444,-1.5655577714510729,F
1179,32346,1301732346.0,219.66400189436175,-2.957059558220405,F
1180,32357,1508832357.0,221.95818533681756,-0.3000022824896831,F
1181,32391,1260532391.0,224.7853339048816,-2.7076194400998865,T
1182,32430,172332430.0,224.2926610775424,7.368800449774807,F
1183,32446,716532446.0,248.86531197854788,35.0151873554698,U
1184,32506,326832506.0,245.6488107005576,35.603066683114804,F
1185,32565,750132565.0,242.46069865074443,42.30681178511196,T
1186,32574,2778832574.0,241.43608571029927,42.23052601607476,F
1187,32594,907332594.0,237.59190930001705,42.031896496717714,F
1188,32648,438832648.0,221.33557755212837,8.858559179235234,F
1189,32694,49432694.0,210.1126142637797,44.12591119886569,F
1190,32706,178232706.0,214.53774730840084,9.365914209557426,F
1191,32756,1085132756.0,207.74292491549727,26.555268698212565,T
1192,32793,461132793.0,244.27359165736195,55.26756112632157,U
1193,32793,707032793.0,244.54670482547905,55.69614965118164,T
1194,32797,551932797.0,242.3835173979516,53.67928770868846,F
1195,32808,1185232808.0,214.4718249429738,54.35033478952893,U
1196,32810,971232810.0,212.6814918216475,53.68617574137279,F
1197,32811,793232811.0,215.57088645433456,52.51311920476024,F
1198,32826,416632826.0,243.41137423745528,54.66411421831782,F
1199,32827,898732827.0,242.71839079255977,53.75393396513717,F
1200,32843,1535432843.0,214.4766849985956,54.30743516840708,F
1201,32850,598532850.0,244.2738320326691,55.26769119627187,F
1202,32884,785532884.0,242.2881945046747,53.531022029631934,F
1203,32884,888032884.0,242.3838985252492,53.679728727528726,U
1204,32986,1948032986.0,258.2120517263552,22.084028318711816,U
1205,33020,3689633020.0,277.3612729238496,21.065424328811016,T
1206,33490,277933490.0,256.723112866486,37.4085384066824,F
1207,33536,966933536.0,333.7027492605009,1.3091019458222997,F
1208,33598,1107633598.0,332.682179261141,1.271561867168299,F
1209,33691,385533691.0,9.149621773486512,42.30479832954273,F
1210,33697,1723533697.0,321.5212664768209,-7.430050033144103,T
1211,33745,946833745.0,332.7156061424998,0.9593141625134984,F
1212,33773,1195333773.0,332.7156674914109,0.9592675137871955,F
1213,33838,2634333838.0,11.441876767934406,41.8412581044871,E
1214,33855,2279433855.0,12.224468527969789,42.18413280742031,F
1215,33922,727133922.0,333.54438753492815,1.516306047954031,T
1216,33993,793133993.0,329.5906767029529,2.903314383750818,U
1217,33995,326133995.0,332.0317323984797,2.271722392326639,T
1218,34036,1196334036.0,332.7156242712893,0.959231323017706,F
1219,34069,726034069.0,332.8227841701874,-0.2281769422332681,F
1220,34085,1628034085.0,1.0126103913242064,-4.692878212254813,T
1221,34143,284534143.0,333.4473902890875,-17.728159945539606,F
1222,34227,1337334227.0,2.248695274400397,23.643044584846947,T
1223,34300,2407134300.0,11.085862366032938,39.89759509077986,F
1224,34357,2419934357.0,11.073127079949543,40.44600076053887,F
1225,34393,1299934393.0,306.81728851225785,76.0132306736509,F
1226,34416,449834416.0,9.268527410048517,42.41029400622329,T
1227,34446,3459534446.0,11.442033016839844,41.84142857423543,E
1228,34475,4279834475.0,11.771654004996993,41.05553099974383,F
1229,34477,3028434477.0,11.16376477695922,39.90906209293255,T
1230,34481,1418534481.0,38.65599003879116,25.575199559940454,F
1231,34495,3751834495.0,12.810630811162149,41.69515808470452,T
1232,34515,1560834515.0,92.49225437379684,64.76257705987484,F
1233,34581,3123534581.0,12.029881341656305,40.477752703238586,T
1234,34606,1579734606.0,353.06583667492407,-1.3053323293846144,T
1235,34620,806334620.0,21.942798846094657,-1.007050451030233,F
1236,34656,994934656.0,36.39166866797031,-5.027633881367176,F
1237,34738,357134738.0,37.307062460354885,-10.162283482491295,F
1238,34831,2335934831.0,54.31447726076512,-28.54451634078982,T
1239,34856,670134856.0,53.1685545208896,-26.356797595234998,F
1240,34888,1839234888.0,54.31439176718254,-28.54463980574605,T
1241,34889,2402834889.0,64.18864208907644,26.368249020983157,T
1242,34903,666134903.0,36.19819840779135,-5.741311922696578,F
1243,34932,1312534932.0,36.72232715392574,-5.29636670540404,U
1244,34960,840634960.0,10.359100801550785,42.54911842212532,F
1245,34977,1057534977.0,31.753816294183444,-5.245331200520534,F
1246,35016,2693935016.0,11.892994381251114,40.780813055518685,F
1247,35180,455035180.0,53.07366536511783,-27.3187281742699,F
1248,35212,1899335212.0,54.31413760461349,-28.544339819698298,U
1249,35243,831335243.0,54.31406605641261,-28.54436627143238,T
1250,35249,454035249.0,37.42383347361635,-5.787810602162859,T
1251,35297,927635297.0,54.57736050633284,-27.37598418760236,F
1252,35328,2105035328.0,54.31422868877538,-28.544509919694224,T
1253,35351,447435351.0,31.334109564602645,-5.811704999189704,F
1254,35358,2267835358.0,54.31422780958074,-28.54458409747586,U
1255,35382,441135382.0,53.0090736383368,-27.04807294311661,F
1256,35384,1208235384.0,53.400734230912136,-28.82202233959383,F
1257,35415,2488235415.0,54.314175691210735,-28.544397533109983,T
1258,35473,2768235473.0,54.31410323578776,-28.544515563941346,T
1259,35599,743035599.0,127.90589129595108,19.396187283300907,F
1260,35599,744235599.0,127.90649230339854,19.39357956712076,F
1261,35614,426535614.0,133.00935581471927,-5.775061613769047,F
1262,35645,2876135645.0,107.50644605051684,38.52684092923436,F
1263,35649,1464935649.0,111.5552754804779,38.05220319278201,T
1264,35677,1639035677.0,119.01475774725046,31.387181482381337,F
1265,35709,3849135709.0,111.99914752587996,4.531425455950914,T
1266,35734,1359635734.0,122.28538313244206,38.23461930448455,U
1267,35735,2183835735.0,122.96519442716352,-6.882183012367884,F
1268,35739,1584335739.0,115.55798573688698,40.0302432645227,F
1269,35746,470635746.0,116.44441911269966,46.88073624661758,F
1270,35764,463135764.0,116.80857726473194,50.34379859479463,F
1271,35825,672335825.0,129.87927575368587,58.15054644865831,T
1272,35846,61235846.0,135.61740354077614,58.803430462866174,F
1273,35852,1023935852.0,133.14345675099133,43.36731580392423,T
1274,35853,586235853.0,130.75610768024072,40.9974651804142,T
1275,35858,441435858.0,137.00520591067396,64.94998474434034,F
1276,35874,615735874.0,145.9734800788214,56.65570621904198,F
1277,35912,861435912.0,155.36319406533767,50.917858730532,F
1278,35916,726235916.0,160.76433945848433,57.74261583716259,F
1279,35916,841835916.0,160.98681518891595,58.12519753372105,U
1280,35928,866735928.0,176.86913861660292,66.7337470694113,F
1281,35936,624735936.0,161.20694652450462,52.17418244563899,F
1282,35938,735335938.0,168.58575091270586,58.89796710333685,F
1283,35949,992035949.0,174.86598722095067,61.92491314005194,F
1284,35951,588835951.0,188.52273354771137,67.78290334184697,F
1285,35981,709235981.0,175.72315918030793,57.26570196399276,U
1286,36053,1220436053.0,149.82873361220396,43.839545710661,F
1287,36101,1690236101.0,137.51290694628318,20.593612488377136,F
1288,36111,1128936111.0,138.23002654893278,20.007730799052663,F
1289,36114,603836114.0,137.85679253999805,23.120207530314477,T
1290,36175,1825636175.0,158.88794116402136,5.865785488388504,E
1291,36216,267436216.0,149.13796641356336,1.052369304686707,F
1292,36390,79436390.0,149.5049115593077,2.2136545810576576,F
1293,36405,1306636405.0,164.7554417304187,6.241282681820817,F
1294,36505,993836505.0,151.0566088467868,1.894337369542336,F
1295,36519,187136519.0,126.35885955225756,10.5868706932829,F
1296,36552,1106836552.0,142.14124598165353,36.1604211610527,U
1297,36578,293736578.0,166.93104644185706,7.939772251965111,T
1298,36614,1216436614.0,123.95453804727444,46.02152826210489,F
1299,36645,1129836645.0,150.7699541456704,0.9453628020185868,T
1300,36675,1597436675.0,156.067355558281,13.696491620030214,T
1301,36701,1031136701.0,214.4766584410838,54.30755173170216,F
1302,36705,99999936705.0,146.54298,15.543,F
1303,36706,1153636706.0,203.78982924670493,50.65443901744856,F
1304,36718,140436718.0,150.07997567955425,1.449384251783966,T
1305,36727,286836727.0,211.96666577462847,53.857725203172784,F
1306,36788,198236788.0,214.944026452692,52.99479374059455,F
1307,36792,602136792.0,210.5971008601315,55.95938463878699,T
1308,36796,588636796.0,183.8422608259315,36.57956647197988,F
1309,36831,1323836831.0,188.09765691571863,9.694408633468916,T
1310,36842,770636842.0,188.31818499498263,9.021312138027168,F
1311,36842,218436842.0,187.9121814565819,8.232733914302672,F
1312,36944,1218236944.0,190.51587942936817,15.67471189599817,F
1313,37148,271137148.0,170.1927691624218,26.848333037086224,F
1314,37162,896637162.0,158.11678990493033,32.08548621883248,F
1315,37194,1631137194.0,193.47192280276488,-4.425897444824881,F
1316,37220,194337220.0,150.01547558768712,33.21740557910228,F
1317,37236,558437236.0,154.15536404879774,22.68973491131954,F
1318,37278,60037278.0,180.5734374046099,28.58685309535768,F
1319,37291,4429737291.0,230.46206782398957,-25.237044408278184,F
1320,37368,227837368.0,214.9445700410324,52.99514763542772,F
1321,37412,522837412.0,244.27385350227135,55.267481979853024,F
1322,37413,1255437413.0,243.41090815157744,54.66436526171911,F
1323,37413,135537413.0,242.15717425075127,55.1007972427098,F
1324,37477,413937477.0,244.2738149461449,55.267786941269854,F
1325,37477,272737477.0,244.0990110361113,55.09756818332045,F
1326,37560,882837560.0,238.29138268515487,6.090539225734847,T
1327,37623,2730137623.0,254.790422126492,20.971630917637984,U
1328,38068,948338068.0,288.15062495487217,63.15101752140068,F
1329,38129,654038129.0,244.2733307982278,55.26765860913172,F
1330,38152,697038152.0,232.6991118172733,37.12870893163443,F
1331,38242,4916938242.0,291.32260773521733,38.11177057352886,F
1332,38245,3721038245.0,290.997700986884,37.52184040296143,T
1333,38290,2687338290.0,292.6722487666108,40.8732053738341,E
1334,38395,674338395.0,294.16442076477955,-52.76697192001097,E
1335,38424,99999938424.0,269.38236,-68.5437,U
1336,38436,2831138436.0,278.2766183753512,-79.18701775922709,F
1337,38462,1951838462.0,316.2877045300536,-78.17652100632051,T
1338,38509,2005038509.0,295.4459728833423,-75.07316164659444,T
1339,38526,1488638526.0,310.1787365023823,-78.28271515315498,F
1340,38550,1818438550.0,308.6564877556577,-74.47756826870173,F
1341,38578,495638578.0,329.9827449164988,-72.68643170027971,T
1342,38579,820338579.0,307.2365092787221,-73.43858281384023,T
1343,38595,1752338595.0,319.02382313841593,-72.45536154356138,F
1344,38596,1160538596.0,342.8124517275401,-74.61371667393578,T
1345,38615,2817538615.0,324.9743036963721,-68.42456482715762,U
1346,38645,2501138645.0,333.4620784547472,-63.70278634119087,F
1347,38698,298938698.0,343.9831353662063,-56.11752136381969,F
1348,38745,2240638745.0,322.9799295062524,0.1250757497926779,F
1349,38747,574838747.0,236.86387985090747,45.13120513183738,F
1350,38760,1358838760.0,322.4371971549707,0.6068900163588036,U
1351,38832,865638832.0,332.7125683013757,-0.2962716153723351,U
1352,38836,4285938836.0,293.0872629957451,-23.853904365151813,T
1353,38861,1375938861.0,332.71569929373743,0.9592733656304248,F
1354,38887,1302238887.0,332.7156287720804,0.959201585478197,F
1355,38916,1279038916.0,332.7462864125435,0.6262674459124175,F
1356,38958,3402538958.0,302.7862261936736,-5.302087971647801,F
1357,39025,2526939025.0,11.441989734653712,41.84122945575945,E
1358,39030,340739030.0,286.70696029909345,-42.95721533226781,F
1359,39108,2418439108.0,297.4072969015865,-24.74596290683202,F
1360,39119,3186039119.0,303.8204400328468,-13.70731772631296,T
1361,39417,348539417.0,328.4745447184803,-18.46382198032636,F
1362,39418,2252239418.0,324.3587761007465,-6.166838682231221,F
1363,39419,1356839419.0,327.3657937588261,-13.594364835235906,T
1364,39556,1474639556.0,17.850043361975985,0.1597200119324494,F
1365,39569,1342639569.0,18.546281323673792,1.5014047509134627,U
1366,39965,2724139965.0,32.66311109818988,-5.843361393373263,F
1367,40088,487840088.0,36.04892133818824,-5.417619168132821,F
1368,40121,2226640121.0,34.62491901829083,-4.921096339803852,F
1369,40146,1354840146.0,36.72245711757186,-5.29615779141708,F
1370,40198,338340198.0,35.33072089914036,-2.969874821015828,F
1371,40202,1194940202.0,37.2916463898819,-4.7677338219630885,F
1372,40228,399040228.0,35.35919635490366,-3.233293336691885,F
1373,40235,964440235.0,30.96023729451945,-5.896229032461604,F
1374,40265,1123340265.0,34.83442079155232,-5.148819077738193,F
1375,40273,797540273.0,30.82280882304962,-5.368287710925703,F
1376,40298,1136740298.0,34.84460730367122,-4.682831419571321,U
1377,40301,1073240301.0,34.79471831652825,-5.307872364385009,F
1378,40325,1955240325.0,49.83851377243999,41.52158876497544,F
1379,40346,389040346.0,52.9713040568542,-27.430349781216812,F
1380,40348,228240348.0,53.00925035031003,-27.047985343058357,U
1381,40349,64240349.0,53.61611085312483,-27.20649236661851,T
1382,40373,945640373.0,53.65691551238724,-27.52059913922632,F
1383,40386,638940386.0,53.20722966934638,-27.445050544627783,F
1384,40415,816740415.0,53.513446348247534,-27.968493065430533,F
1385,40433,591540433.0,53.17573871420224,-27.95095785055357,F
1386,40441,947040441.0,53.65771843063224,-27.520496770391404,F
1387,40474,808340474.0,112.01658454920228,69.01570902288523,F
1388,40488,119640488.0,29.787408546809864,27.907043324977614,F
1389,40496,984740496.0,54.57738784570258,-27.376347644522884,F
1390,40505,1426840505.0,53.69591117064451,-27.614067516068445,F
1391,40518,3060840518.0,29.197133798698896,-0.3542614249233127,U
1392,40521,1203840521.0,29.06284173175598,0.1021052474752745,F
1393,40521,99999940521.0,29.19705,-0.35408,F
1394,40525,1024540525.0,54.57718543823736,-27.37571663576826,F
